offer_accepted,reward,mailer_type,income_level,bank_accounts_open,overdraft_protection,credit_rating,credit_cards_held,homes_owned,household_size,own_your_home,average_balance,q1_balance,q2_balance,q3_balance,q4_balance
No,Cash Back,Letter,Medium,1,No,Low,1,1,5,Yes,1096.5,450.0,702.0,1274.0,1960.0
No,Air Miles,Postcard,Medium,2,No,High,3,2,2,Yes,868.25,143.0,574.0,1049.0,1707.0
No,Cash Back,Letter,Medium,1,No,Low,1,1,2,Yes,1294.0,2056.0,1501.0,1118.0,501.0
No,Air Miles,Postcard,Medium,1,No,Low,3,1,4,Yes,909.5,754.0,1309.0,1134.0,441.0
No,Points,Letter,High,2,Yes,High,1,1,5,No,1077.25,1957.0,1491.0,501.0,360.0
No,Cash Back,Postcard,Medium,1,No,Medium,2,2,6,Yes,1093.25,707.0,824.0,1821.0,1021.0
No,Air Miles,Postcard,High,2,No,Medium,3,1,5,Yes,197.0,268.0,204.0,50.0,266.0
Yes,Air Miles,Letter,Medium,2,Yes,Low,1,1,3,Yes,1282.5,2159.0,1330.0,1222.0,419.0
No,Air Miles,Letter,High,1,No,High,2,1,4,No,975.0,133.0,1094.0,1869.0,804.0
No,Points,Letter,High,1,No,Low,2,1,2,Yes,1080.5,1413.0,1188.0,1173.0,548.0
No,Air Miles,Postcard,Medium,1,No,Low,1,1,3,No,1015.0,1774.0,1363.0,919.0,4.0
No,Air Miles,Letter,Medium,1,No,Low,2,1,5,No,1178.75,1183.0,1005.0,1341.0,1186.0
No,Cash Back,Postcard,Medium,2,No,High,2,1,4,Yes,184.5,96.0,335.0,192.0,115.0
No,Air Miles,Postcard,Medium,1,Yes,High,2,1,4,Yes,866.0,869.0,774.0,850.0,971.0
Yes,Air Miles,Letter,High,1,Yes,Low,4,1,4,No,229.75,499.0,68.0,39.0,313.0
No,Air Miles,Letter,Low,2,No,Low,1,1,5,No,972.0,977.0,828.0,1366.0,717.0
No,Points,Postcard,Low,1,No,Medium,1,1,4,No,1179.0,807.0,1656.0,824.0,1429.0
No,Cash Back,Letter,Medium,1,No,Medium,1,2,3,No,968.75,1684.0,1202.0,696.0,293.0
No,Points,Postcard,Low,1,Yes,Low,1,2,4,Yes,1085.75,315.0,1236.0,1397.0,1395.0
No,Points,Postcard,Medium,1,No,Medium,1,1,4,Yes,1027.0,62.0,979.0,1948.0,1119.0
No,Cash Back,Letter,Low,1,No,High,2,1,4,Yes,918.75,1619.0,1012.0,551.0,493.0
No,Points,Letter,Low,1,Yes,High,1,1,5,Yes,1006.0,438.0,1779.0,1260.0,547.0
No,Points,Postcard,Medium,1,No,High,1,1,3,Yes,1186.5,1031.0,502.0,1487.0,1726.0
No,Air Miles,Letter,Low,1,No,Low,1,1,3,No,1121.75,1616.0,1390.0,745.0,736.0
No,Air Miles,Letter,High,1,No,Medium,1,1,2,No,1178.75,908.0,1373.0,1715.0,719.0
No,Cash Back,Letter,Low,2,Yes,Medium,3,1,3,Yes,1060.5,621.0,610.0,1033.0,1978.0
No,Points,Postcard,Medium,1,No,High,1,2,1,Yes,1051.25,106.0,867.0,1377.0,1855.0
No,Points,Postcard,Medium,1,No,Medium,4,1,5,Yes,795.5,836.0,718.0,990.0,638.0
No,Cash Back,Letter,Medium,2,No,Low,1,1,4,Yes,1087.25,254.0,972.0,1158.0,1965.0
No,Cash Back,Letter,High,2,No,High,2,1,2,No,908.5,1581.0,1112.0,791.0,150.0
No,Points,Postcard,High,1,No,Low,2,1,2,Yes,976.25,1810.0,1009.0,724.0,362.0
No,Cash Back,Postcard,Low,1,No,Low,2,1,3,No,1070.75,1951.0,1436.0,518.0,378.0
No,Points,Letter,Medium,1,No,Low,2,1,3,No,1126.0,943.0,402.0,1628.0,1531.0
No,Air Miles,Letter,Medium,1,No,Medium,1,1,4,No,1314.75,1343.0,695.0,1760.0,1461.0
No,Air Miles,Letter,High,1,No,High,1,1,4,No,723.5,628.0,821.0,740.0,705.0
No,Cash Back,Postcard,High,2,No,Low,2,2,3,No,1096.25,1965.0,1002.0,994.0,424.0
No,Air Miles,Postcard,Medium,1,No,Medium,3,1,2,No,725.75,576.0,794.0,621.0,912.0
No,Points,Postcard,Medium,1,No,Low,2,3,4,Yes,979.5,1650.0,839.0,498.0,931.0
No,Air Miles,Postcard,Medium,1,Yes,High,3,1,4,No,1278.75,676.0,1331.0,2056.0,1052.0
No,Points,Postcard,Low,1,No,High,3,1,2,Yes,963.0,230.0,888.0,1978.0,756.0
No,Points,Letter,Medium,1,No,Medium,3,1,3,No,948.0,1540.0,1289.0,780.0,183.0
No,Points,Postcard,Medium,1,No,High,2,1,5,No,261.75,424.0,4.0,351.0,268.0
No,Cash Back,Postcard,Low,1,No,Low,2,1,4,Yes,249.5,356.0,280.0,305.0,57.0
No,Cash Back,Letter,Medium,1,No,Low,2,2,3,Yes,722.0,742.0,673.0,850.0,623.0
No,Cash Back,Letter,Medium,2,No,Low,2,1,5,Yes,1241.75,1960.0,1693.0,584.0,730.0
No,Points,Postcard,Low,2,No,High,2,1,2,Yes,1026.0,382.0,1674.0,1400.0,648.0
No,Points,Letter,Medium,1,No,Low,2,1,2,Yes,754.5,591.0,745.0,779.0,903.0
No,Points,Letter,Medium,2,No,High,2,1,3,No,340.25,280.0,160.0,460.0,461.0
No,Air Miles,Postcard,Medium,1,No,High,2,1,5,Yes,1150.25,88.0,1584.0,1587.0,1342.0
No,Points,Letter,Low,1,Yes,High,3,1,2,Yes,990.75,1756.0,1260.0,699.0,248.0
No,Points,Postcard,High,1,No,Low,3,1,3,No,164.75,120.0,144.0,118.0,277.0
No,Air Miles,Letter,High,1,Yes,High,2,2,5,No,1027.75,1845.0,1354.0,588.0,324.0
No,Cash Back,Postcard,Medium,1,No,High,2,1,5,No,1090.25,1749.0,1248.0,963.0,401.0
No,Cash Back,Letter,Medium,1,No,High,2,1,4,Yes,989.0,360.0,414.0,1302.0,1880.0
No,Air Miles,Letter,Medium,2,No,High,1,1,3,Yes,1085.5,668.0,1086.0,1351.0,1237.0
No,Cash Back,Postcard,High,1,No,High,3,2,4,Yes,902.5,623.0,763.0,1462.0,762.0
No,Air Miles,Letter,High,1,No,Low,2,1,4,Yes,1267.75,1924.0,1454.0,837.0,856.0
No,Cash Back,Letter,High,1,Yes,Medium,2,1,4,No,1014.0,240.0,1286.0,2002.0,528.0
No,Points,Postcard,High,1,No,Low,1,1,4,Yes,1762.75,1738.0,1870.0,1577.0,1866.0
No,Points,Postcard,Low,1,Yes,Medium,3,1,2,No,1183.75,258.0,1734.0,1653.0,1090.0
No,Air Miles,Letter,Medium,1,No,Medium,1,1,5,Yes,1014.75,1692.0,1262.0,889.0,216.0
Yes,Cash Back,Letter,Medium,1,No,Low,1,2,5,Yes,1329.5,856.0,1166.0,1325.0,1971.0
No,Points,Letter,High,2,No,Low,1,1,3,Yes,684.75,545.0,896.0,660.0,638.0
No,Points,Letter,High,1,No,Medium,4,1,2,Yes,858.5,1507.0,1006.0,586.0,335.0
No,Cash Back,Letter,High,1,No,Medium,2,1,3,Yes,876.25,73.0,1040.0,1133.0,1259.0
No,Points,Letter,Medium,1,No,Low,2,2,2,Yes,678.25,739.0,512.0,592.0,870.0
No,Points,Postcard,High,1,No,High,1,1,2,No,824.0,607.0,413.0,835.0,1441.0
No,Points,Postcard,High,1,No,High,2,1,5,Yes,260.25,101.0,180.0,331.0,429.0
No,Cash Back,Letter,Medium,1,No,Low,2,1,3,Yes,351.0,480.0,199.0,304.0,421.0
No,Points,Postcard,Low,1,No,Medium,2,1,4,No,1139.0,2020.0,1322.0,771.0,443.0
No,Cash Back,Letter,High,1,Yes,Low,2,1,4,Yes,1116.25,561.0,930.0,1761.0,1213.0
No,Air Miles,Postcard,Low,2,Yes,High,2,1,4,Yes,174.5,169.0,67.0,393.0,69.0
No,Cash Back,Postcard,High,1,No,Low,2,2,2,Yes,957.5,973.0,492.0,825.0,1540.0
No,Cash Back,Letter,Low,1,No,Low,1,1,5,No,1070.5,264.0,1383.0,1457.0,1178.0
No,Points,Letter,Medium,1,No,High,1,2,5,No,1049.5,692.0,1532.0,1104.0,870.0
No,Points,Postcard,Medium,1,No,High,1,1,3,Yes,381.5,496.0,261.0,283.0,486.0
No,Cash Back,Letter,Medium,1,No,Medium,2,1,3,No,189.75,8.0,202.0,407.0,142.0
No,Points,Letter,Medium,1,No,Medium,2,1,4,Yes,1110.25,90.0,1663.0,1592.0,1096.0
No,Cash Back,Postcard,Low,2,No,Medium,1,1,5,No,1075.5,249.0,708.0,1791.0,1554.0
No,Points,Letter,Medium,2,No,Medium,1,2,5,Yes,949.0,1038.0,995.0,836.0,927.0
No,Cash Back,Postcard,High,1,No,Low,1,2,3,Yes,313.25,299.0,457.0,385.0,112.0
No,Points,Letter,Low,2,No,Low,2,1,3,Yes,980.25,1937.0,1311.0,512.0,161.0
No,Points,Letter,Low,1,No,High,1,2,3,No,1040.25,1921.0,1357.0,512.0,371.0
No,Cash Back,Letter,High,1,No,High,1,1,3,Yes,1103.25,648.0,1152.0,1038.0,1575.0
No,Cash Back,Letter,Medium,2,No,Medium,1,1,1,No,944.0,1542.0,831.0,517.0,886.0
No,Points,Postcard,High,1,No,Low,1,1,4,Yes,905.5,1557.0,1206.0,564.0,295.0
No,Cash Back,Postcard,Medium,1,No,Low,2,1,4,Yes,1161.0,137.0,1120.0,2181.0,1206.0
No,Cash Back,Letter,Medium,1,No,Medium,1,1,1,Yes,1104.25,899.0,490.0,1496.0,1532.0
No,Air Miles,Postcard,Low,1,No,Low,3,2,2,Yes,1282.0,2139.0,1599.0,788.0,602.0
No,Points,Letter,Medium,1,No,Medium,2,1,3,Yes,1308.0,505.0,1785.0,2122.0,820.0
No,Cash Back,Postcard,Low,1,No,High,3,1,5,Yes,1385.0,1040.0,1683.0,1938.0,879.0
No,Cash Back,Letter,High,2,No,Low,2,1,5,Yes,1279.25,933.0,1751.0,1742.0,691.0
Yes,Air Miles,Postcard,Low,1,Yes,Low,1,2,5,Yes,954.5,74.0,1122.0,1729.0,893.0
No,Cash Back,Letter,Low,1,Yes,Medium,2,2,5,Yes,1299.25,173.0,1660.0,2112.0,1252.0
No,Cash Back,Letter,Medium,1,No,High,2,1,3,Yes,1015.0,952.0,1458.0,1076.0,574.0
No,Points,Letter,High,1,No,High,3,1,3,Yes,1061.25,1584.0,1036.0,653.0,972.0
No,Cash Back,Letter,Medium,1,No,High,2,1,4,Yes,1103.75,1989.0,1475.0,936.0,15.0
No,Cash Back,Postcard,Medium,2,No,High,1,1,4,No,1020.0,749.0,995.0,1665.0,671.0
No,Cash Back,Postcard,High,1,No,High,3,1,2,Yes,263.0,392.0,344.0,99.0,217.0
No,Cash Back,Postcard,Medium,2,No,Medium,2,2,2,No,1015.5,854.0,477.0,1479.0,1252.0
No,Air Miles,Letter,Low,1,No,High,2,1,3,No,1124.5,564.0,1812.0,945.0,1177.0
No,Air Miles,Letter,Medium,2,Yes,Medium,3,1,2,Yes,795.5,765.0,751.0,922.0,744.0
No,Cash Back,Letter,High,2,No,High,1,1,5,Yes,719.25,827.0,722.0,792.0,536.0
No,Air Miles,Postcard,Medium,1,No,High,2,1,4,Yes,211.0,428.0,32.0,273.0,111.0
No,Cash Back,Postcard,Medium,1,No,Medium,2,2,4,Yes,1067.25,1301.0,533.0,1234.0,1201.0
No,Cash Back,Postcard,Medium,1,No,Low,3,1,4,Yes,1040.5,820.0,1125.0,1506.0,711.0
No,Air Miles,Postcard,High,1,No,High,1,2,3,No,1313.5,1949.0,1411.0,1375.0,519.0
No,Points,Letter,Medium,1,No,Low,2,1,2,Yes,887.5,1580.0,1042.0,846.0,82.0
No,Cash Back,Postcard,Medium,3,No,Medium,1,1,4,No,876.75,630.0,557.0,1017.0,1303.0
No,Cash Back,Postcard,Medium,2,No,Low,2,2,2,No,1028.0,1985.0,1174.0,528.0,425.0
No,Points,Postcard,Medium,2,No,Medium,2,1,4,No,930.25,429.0,1123.0,927.0,1242.0
No,Cash Back,Letter,Medium,1,Yes,Medium,2,1,1,No,1156.75,298.0,1303.0,1284.0,1742.0
No,Cash Back,Letter,High,1,Yes,Medium,3,1,3,Yes,979.75,1722.0,1443.0,658.0,96.0
No,Cash Back,Letter,Low,1,No,Medium,2,1,5,No,993.5,1706.0,1366.0,518.0,384.0
No,Points,Postcard,High,2,No,Medium,2,1,4,No,117.0,16.0,11.0,348.0,93.0
No,Air Miles,Letter,Medium,1,No,High,2,1,3,Yes,1217.0,1379.0,738.0,1926.0,825.0
No,Cash Back,Postcard,Medium,1,No,Medium,4,1,2,Yes,1352.25,1479.0,623.0,1722.0,1585.0
No,Air Miles,Postcard,Medium,1,No,High,2,1,2,No,1104.0,161.0,1262.0,1514.0,1479.0
No,Cash Back,Letter,Medium,2,Yes,Medium,1,1,3,No,1222.25,960.0,1384.0,1083.0,1462.0
No,Cash Back,Letter,Medium,1,Yes,High,2,1,3,No,1198.25,385.0,856.0,1432.0,2120.0
No,Cash Back,Letter,Low,1,No,Low,1,2,3,No,1328.75,913.0,1708.0,1910.0,784.0
No,Air Miles,Letter,Medium,2,Yes,Medium,2,2,5,Yes,979.75,432.0,1107.0,1855.0,525.0
No,Air Miles,Letter,High,1,No,Medium,1,1,3,No,941.75,327.0,702.0,1122.0,1616.0
No,Points,Postcard,Low,2,No,Low,1,1,3,No,870.5,880.0,980.0,643.0,979.0
No,Cash Back,Letter,Medium,1,No,Medium,1,1,1,No,1106.5,53.0,1467.0,1601.0,1305.0
No,Cash Back,Postcard,High,2,No,High,3,2,5,Yes,1002.75,1876.0,1125.0,680.0,330.0
No,Points,Letter,Medium,2,No,Medium,3,1,5,No,153.25,283.0,97.0,61.0,172.0
No,Cash Back,Letter,Medium,1,No,Medium,1,1,5,No,1400.75,2081.0,1787.0,931.0,804.0
No,Air Miles,Postcard,High,2,No,Low,1,1,4,Yes,1067.25,1744.0,1208.0,994.0,323.0
Yes,Cash Back,Letter,Low,1,Yes,Low,1,1,4,No,1124.25,1702.0,1489.0,940.0,366.0
No,Points,Letter,Medium,2,No,Low,1,1,5,Yes,1138.75,932.0,1110.0,1233.0,1280.0
No,Air Miles,Postcard,Medium,2,Yes,Low,1,1,4,Yes,773.5,652.0,871.0,850.0,721.0
No,Air Miles,Letter,Low,2,No,Low,2,1,4,Yes,1279.5,2130.0,1708.0,1213.0,67.0
No,Air Miles,Postcard,Medium,2,No,Medium,2,1,5,No,1076.0,1948.0,1193.0,752.0,411.0
No,Cash Back,Letter,Medium,1,No,High,2,1,4,Yes,1201.5,1530.0,1538.0,1377.0,361.0
No,Cash Back,Postcard,Low,1,No,Low,2,1,2,No,1108.75,311.0,1521.0,847.0,1756.0
No,Points,Postcard,High,1,No,Low,3,1,3,Yes,1005.0,517.0,662.0,1895.0,946.0
No,Air Miles,Letter,High,1,No,Medium,2,1,5,Yes,1282.0,2034.0,1455.0,1096.0,543.0
No,Cash Back,Letter,Low,1,No,High,2,1,4,Yes,691.25,552.0,610.0,814.0,789.0
No,Points,Letter,Low,1,No,Medium,2,1,3,No,1265.5,131.0,1307.0,1757.0,1867.0
No,Air Miles,Letter,High,1,No,High,2,2,5,No,363.0,333.0,327.0,360.0,432.0
No,Cash Back,Letter,High,1,No,High,2,1,3,Yes,933.0,1652.0,1217.0,769.0,94.0
No,Air Miles,Postcard,High,2,No,Low,2,1,3,Yes,865.0,1600.0,1040.0,670.0,150.0
No,Cash Back,Letter,Low,2,No,Medium,1,1,3,Yes,604.25,267.0,429.0,1038.0,683.0
No,Air Miles,Letter,High,1,No,High,1,1,3,No,1215.75,2054.0,1356.0,1262.0,191.0
No,Cash Back,Letter,Medium,1,Yes,Low,2,1,4,Yes,1055.25,834.0,916.0,1381.0,1090.0
No,Cash Back,Postcard,Medium,2,No,Low,1,2,6,No,899.25,1245.0,990.0,739.0,623.0
No,Air Miles,Postcard,High,1,No,Medium,2,1,4,Yes,1081.5,1942.0,1297.0,929.0,158.0
No,Cash Back,Postcard,Low,1,No,Medium,2,1,3,Yes,987.0,1272.0,1721.0,605.0,350.0
Yes,Cash Back,Postcard,Medium,1,No,Low,1,2,3,No,1270.0,540.0,1181.0,1335.0,2024.0
No,Air Miles,Postcard,Low,1,Yes,Medium,1,1,3,No,212.25,29.0,185.0,447.0,188.0
No,Air Miles,Postcard,Low,2,No,Medium,1,2,2,Yes,992.5,1324.0,1340.0,671.0,635.0
Yes,Air Miles,Postcard,Low,1,No,Medium,2,1,3,No,285.75,405.0,138.0,463.0,137.0
No,Air Miles,Letter,High,1,No,High,1,1,4,Yes,882.75,1510.0,1324.0,534.0,163.0
No,Air Miles,Letter,Low,1,No,High,2,1,2,No,1030.0,1426.0,1179.0,968.0,547.0
No,Air Miles,Postcard,High,2,Yes,Medium,2,1,2,Yes,1144.75,224.0,1572.0,2069.0,714.0
No,Cash Back,Postcard,Medium,1,No,High,2,1,3,Yes,1029.5,210.0,1306.0,1402.0,1200.0
No,Points,Letter,Low,1,No,High,2,1,3,No,1193.75,1524.0,1142.0,1067.0,1042.0
Yes,Air Miles,Letter,Low,1,Yes,Low,2,1,4,No,871.0,8.0,1429.0,1124.0,923.0
No,Air Miles,Postcard,Medium,1,No,Low,1,1,3,Yes,1394.75,1860.0,1612.0,1221.0,886.0
No,Cash Back,Letter,Low,1,No,High,2,2,5,Yes,1010.0,1859.0,1004.0,689.0,488.0
Yes,Cash Back,Postcard,Medium,2,No,Low,2,1,5,No,984.0,783.0,620.0,1010.0,1523.0
No,Cash Back,Letter,High,2,Yes,High,2,2,3,Yes,909.25,224.0,820.0,1338.0,1255.0
No,Points,Letter,Low,1,No,Low,1,1,3,Yes,175.75,198.0,51.0,349.0,105.0
No,Air Miles,Postcard,Medium,1,No,Low,2,1,4,No,213.25,41.0,68.0,411.0,333.0
No,Points,Postcard,High,1,No,Low,3,1,5,No,826.0,545.0,899.0,891.0,969.0
No,Air Miles,Letter,Medium,1,No,High,1,1,5,Yes,1130.75,863.0,824.0,2174.0,662.0
No,Air Miles,Postcard,High,1,Yes,Medium,1,2,5,Yes,854.0,880.0,999.0,652.0,885.0
No,Cash Back,Postcard,Low,1,No,Medium,3,2,2,No,960.5,1801.0,1138.0,778.0,125.0
No,Cash Back,Letter,Medium,2,Yes,Low,1,1,5,No,1691.0,1650.0,1700.0,1513.0,1901.0
No,Air Miles,Postcard,Medium,1,Yes,Medium,2,1,3,No,1010.5,767.0,481.0,1856.0,938.0
No,Points,Postcard,Low,1,No,Medium,2,1,3,No,773.0,749.0,759.0,774.0,810.0
No,Points,Postcard,High,1,No,Medium,3,1,4,No,656.75,664.0,732.0,567.0,664.0
No,Cash Back,Postcard,High,1,No,High,1,1,4,Yes,1370.75,928.0,1070.0,1760.0,1725.0
No,Cash Back,Letter,Low,1,No,Low,2,1,4,No,931.0,32.0,888.0,2014.0,790.0
Yes,Air Miles,Postcard,Medium,1,Yes,Medium,1,1,3,No,1297.5,676.0,1311.0,1083.0,2120.0
Yes,Air Miles,Postcard,High,2,No,Low,4,1,3,No,1177.75,1949.0,1437.0,906.0,419.0
No,Points,Letter,Medium,2,No,Medium,2,1,3,Yes,1014.5,350.0,1102.0,1869.0,737.0
No,Points,Letter,Low,3,No,Low,2,1,3,Yes,278.5,318.0,455.0,220.0,121.0
No,Cash Back,Letter,High,1,No,Low,1,2,2,No,860.0,1720.0,1198.0,521.0,1.0
No,Points,Postcard,Low,2,No,Medium,2,1,5,Yes,149.5,34.0,390.0,44.0,130.0
No,Air Miles,Letter,Low,1,No,High,1,2,4,Yes,1073.0,1370.0,1667.0,1041.0,214.0
No,Points,Letter,Low,2,No,Low,1,1,3,Yes,1068.75,2.0,1748.0,1623.0,902.0
No,Points,Postcard,High,1,No,Low,1,1,3,Yes,1176.0,569.0,785.0,1200.0,2150.0
No,Points,Postcard,Medium,1,No,High,2,1,2,Yes,1053.75,2140.0,1145.0,496.0,434.0
No,Points,Letter,Medium,1,No,Low,3,1,4,Yes,701.0,630.0,562.0,773.0,839.0
No,Air Miles,Postcard,Medium,2,No,Low,1,1,2,No,401.25,476.0,421.0,381.0,327.0
No,Air Miles,Postcard,High,1,No,Medium,1,1,6,Yes,777.5,671.0,512.0,949.0,978.0
No,Cash Back,Postcard,Medium,1,No,Low,3,1,4,Yes,1234.75,1805.0,1606.0,997.0,531.0
No,Points,Postcard,High,1,No,Medium,2,1,5,Yes,1745.0,1782.0,1752.0,1888.0,1558.0
No,Air Miles,Letter,Medium,1,No,Medium,3,1,3,No,650.25,623.0,612.0,782.0,584.0
No,Points,Postcard,Medium,1,No,Medium,2,2,1,Yes,1116.0,361.0,980.0,1144.0,1979.0
No,Air Miles,Postcard,High,1,No,Medium,2,1,5,No,1173.75,823.0,526.0,1218.0,2128.0
No,Points,Postcard,High,1,No,Medium,2,1,3,Yes,1326.75,1035.0,1110.0,1552.0,1610.0
No,Air Miles,Letter,Medium,1,Yes,Low,1,1,4,Yes,133.0,152.0,299.0,27.0,54.0
No,Air Miles,Letter,High,1,No,Low,2,2,4,Yes,1239.25,857.0,1195.0,902.0,2003.0
No,Cash Back,Postcard,High,1,No,High,2,2,4,No,1206.25,2081.0,1478.0,530.0,736.0
No,Air Miles,Letter,Medium,1,No,High,3,1,4,Yes,923.75,1587.0,1373.0,662.0,73.0
No,Cash Back,Postcard,High,2,No,High,1,1,5,Yes,1902.0,1894.0,1934.0,1921.0,1859.0
No,Points,Postcard,Low,1,Yes,Low,1,1,3,Yes,661.5,893.0,550.0,601.0,602.0
No,Cash Back,Postcard,Medium,3,No,High,2,1,4,Yes,964.0,1784.0,1084.0,507.0,481.0
Yes,Air Miles,Postcard,Low,1,No,Medium,3,1,4,Yes,1110.0,2189.0,1463.0,652.0,136.0
No,Points,Letter,Low,1,No,Low,2,1,4,Yes,1066.0,1632.0,847.0,1363.0,422.0
No,Points,Letter,High,3,No,Medium,3,1,4,Yes,792.5,539.0,838.0,940.0,853.0
No,Points,Letter,Medium,2,No,High,1,1,3,No,1019.5,433.0,1590.0,1207.0,848.0
No,Cash Back,Letter,High,1,No,High,1,1,3,No,1190.25,685.0,412.0,2257.0,1407.0
No,Points,Postcard,Medium,1,No,Medium,3,1,3,Yes,255.0,468.0,230.0,229.0,93.0
No,Points,Postcard,Low,2,No,High,2,1,5,No,927.0,1645.0,1003.0,864.0,196.0
No,Cash Back,Letter,High,1,No,High,2,1,4,Yes,1011.75,1698.0,1454.0,811.0,84.0
No,Cash Back,Letter,Medium,1,No,Low,1,1,3,No,925.5,1868.0,1036.0,532.0,266.0
No,Air Miles,Postcard,Medium,1,No,Medium,3,1,5,No,710.75,696.0,744.0,587.0,816.0
No,Cash Back,Letter,Low,1,No,Low,2,1,3,No,1672.25,1621.0,1826.0,1521.0,1721.0
No,Points,Letter,High,2,No,Medium,2,1,4,Yes,1008.25,625.0,1162.0,1784.0,462.0
No,Cash Back,Letter,High,1,No,Low,2,1,5,Yes,1199.5,1873.0,912.0,1050.0,963.0
No,Air Miles,Postcard,Low,1,No,Medium,3,1,5,Yes,1036.0,1905.0,1252.0,656.0,331.0
No,Air Miles,Letter,Low,1,No,Low,2,1,4,No,1125.0,1489.0,1019.0,1360.0,632.0
No,Points,Postcard,Medium,1,No,Medium,1,2,3,Yes,1041.0,1688.0,952.0,725.0,799.0
No,Cash Back,Postcard,Medium,1,Yes,Low,2,3,4,Yes,1153.5,314.0,976.0,1458.0,1866.0
No,Points,Letter,Medium,2,No,High,1,1,4,Yes,1131.0,1783.0,1769.0,465.0,507.0
No,Cash Back,Postcard,Medium,1,No,High,2,2,4,Yes,1028.25,862.0,599.0,1175.0,1477.0
No,Points,Letter,Low,1,No,Medium,2,1,2,Yes,369.75,277.0,468.0,392.0,342.0
No,Air Miles,Letter,High,1,No,High,3,1,2,No,1054.75,1868.0,1128.0,856.0,367.0
No,Air Miles,Letter,Low,1,No,High,3,1,4,No,1076.75,1998.0,1202.0,747.0,360.0
No,Air Miles,Letter,High,1,No,Low,2,1,2,Yes,1022.75,1717.0,1302.0,798.0,274.0
No,Points,Postcard,High,1,No,Low,2,1,3,No,673.0,537.0,684.0,756.0,715.0
No,Cash Back,Postcard,Low,2,No,High,2,1,4,Yes,858.0,472.0,1092.0,1335.0,533.0
No,Points,Letter,Medium,1,No,Low,3,3,5,No,1181.0,1325.0,641.0,1499.0,1259.0
No,Cash Back,Postcard,Low,2,No,Medium,3,1,2,Yes,803.75,817.0,644.0,847.0,907.0
No,Points,Letter,Medium,2,No,High,2,1,2,No,1156.75,1428.0,1153.0,1109.0,937.0
No,Points,Postcard,Medium,3,No,Medium,1,1,5,Yes,726.75,597.0,749.0,947.0,614.0
No,Cash Back,Postcard,High,2,Yes,Medium,2,1,3,No,293.25,342.0,476.0,4.0,351.0
No,Points,Letter,High,1,No,Low,3,1,2,No,1071.0,1893.0,802.0,1032.0,557.0
No,Points,Letter,Low,1,No,Medium,1,1,4,Yes,1128.5,1971.0,1404.0,652.0,487.0
No,Cash Back,Letter,Medium,1,No,Medium,2,1,4,Yes,767.0,598.0,936.0,940.0,594.0
No,Points,Letter,Low,2,No,High,2,1,3,Yes,1006.5,1562.0,1124.0,890.0,450.0
No,Air Miles,Postcard,High,1,No,High,2,2,5,No,262.0,197.0,183.0,443.0,225.0
No,Cash Back,Letter,High,1,No,Low,1,1,3,Yes,850.5,321.0,835.0,881.0,1365.0
No,Air Miles,Postcard,Low,2,Yes,Low,3,1,3,No,1119.0,378.0,1220.0,1563.0,1315.0
No,Points,Postcard,Medium,2,No,Low,1,1,3,Yes,1344.0,938.0,1431.0,1845.0,1162.0
No,Air Miles,Postcard,Low,1,No,Medium,1,2,2,Yes,702.5,764.0,963.0,532.0,551.0
No,Air Miles,Postcard,Low,1,No,Low,3,1,2,Yes,956.25,194.0,1055.0,1810.0,766.0
No,Air Miles,Letter,Medium,1,Yes,Medium,2,1,2,Yes,1260.75,1225.0,1205.0,1638.0,975.0
No,Cash Back,Letter,Low,1,No,Low,2,1,3,Yes,1664.75,1510.0,1694.0,1567.0,1888.0
No,Air Miles,Postcard,Low,1,No,Medium,2,1,2,Yes,741.75,595.0,552.0,900.0,920.0
Yes,Air Miles,Letter,Medium,2,No,Medium,1,1,2,No,914.0,1570.0,812.0,627.0,647.0
No,Air Miles,Postcard,Medium,2,No,High,2,1,4,Yes,1036.5,88.0,1084.0,1738.0,1236.0
No,Cash Back,Postcard,Low,2,No,High,2,2,6,Yes,699.5,709.0,965.0,520.0,604.0
No,Air Miles,Postcard,High,1,No,Low,2,1,3,Yes,1565.0,1442.0,1762.0,1972.0,1084.0
No,Cash Back,Postcard,Medium,1,Yes,Low,3,1,5,Yes,1813.25,1988.0,1879.0,1523.0,1863.0
No,Air Miles,Postcard,Medium,1,No,High,1,1,4,Yes,786.25,753.0,912.0,695.0,785.0
No,Cash Back,Postcard,Medium,1,No,Low,2,1,3,Yes,1163.25,453.0,1049.0,2005.0,1146.0
No,Air Miles,Letter,High,2,No,High,1,1,3,No,1078.0,351.0,614.0,1806.0,1541.0
No,Points,Postcard,Medium,1,No,Low,1,1,4,Yes,790.5,565.0,523.0,1175.0,899.0
No,Air Miles,Postcard,Low,1,Yes,Low,2,1,5,Yes,1311.0,1369.0,1187.0,1207.0,1481.0
No,Cash Back,Postcard,Medium,1,No,Medium,2,1,4,Yes,987.75,1946.0,1181.0,716.0,108.0
No,Points,Postcard,Medium,1,No,Medium,1,1,4,Yes,1748.75,1785.0,1952.0,1542.0,1716.0
No,Air Miles,Postcard,High,2,No,Medium,3,1,3,Yes,917.0,91.0,1742.0,1128.0,707.0
No,Cash Back,Letter,High,1,No,High,2,1,4,No,1126.25,2178.0,1398.0,640.0,289.0
No,Cash Back,Letter,High,1,Yes,High,2,1,4,Yes,1321.5,898.0,1058.0,1953.0,1377.0
